,URL,full_model_name,Parameters,drop|3,gsm8k,MMLU_average,winogrande,all,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions,truthfulqa:mc|0
vicuna-7b-1.1,https://huggingface.co/eachadea/vicuna-7b-1.1,eachadea/vicuna-7b-1.1,7.0,,,0.4562882054877964,,0.4591867762728675,0.4991467576791809,0.5844453296156145,0.25,0.4,0.4934210526315789,0.46,0.5132075471698113,0.4444444444444444,0.37,0.39,0.34,0.35260115606936415,0.2647058823529412,0.56,0.3829787234042553,0.24561403508771928,0.46206896551724136,0.28835978835978837,0.3492063492063492,0.27,0.4612903225806452,0.3251231527093596,0.39,0.5878787878787879,0.5959595959595959,0.6683937823834197,0.4,0.22962962962962963,0.3865546218487395,0.271523178807947,0.6,0.3888888888888889,0.6029411764705882,0.5780590717299579,0.5381165919282511,0.5648854961832062,0.5702479338842975,0.5555555555555556,0.50920245398773,0.30357142857142855,0.5728155339805825,0.6837606837606838,0.48,0.6296296296296297,0.5057803468208093,0.2446927374301676,0.4869281045751634,0.48231511254019294,0.5185185185185185,0.3404255319148936,0.34876140808344197,0.5036764705882353,0.4395424836601307,0.5181818181818182,0.5387755102040817,0.6318407960199005,0.63,0.42168674698795183,0.6666666666666666,
Cerebras_1.3b_Quantized,https://huggingface.co/FabbriSimo01/Cerebras_1.3b_Quantized,FabbriSimo01/Cerebras_1.3b_Quantized,1.3,,,0.26786587618424923,,0.26833344009912735,0.2354948805460751,0.327823142800239,0.25,0.2222222222222222,0.21710526315789475,0.22,0.28679245283018867,0.2361111111111111,0.24,0.34,0.3,0.26011560693641617,0.23529411764705882,0.21,0.2765957446808511,0.24561403508771928,0.25517241379310346,0.23015873015873015,0.25396825396825395,0.31,0.2064516129032258,0.2315270935960591,0.27,0.24848484848484848,0.3333333333333333,0.3626943005181347,0.31025641025641026,0.23703703703703705,0.22268907563025211,0.25165562913907286,0.3486238532110092,0.4722222222222222,0.24509803921568626,0.2911392405063291,0.23766816143497757,0.26717557251908397,0.2892561983471074,0.24074074074074073,0.3006134969325153,0.29464285714285715,0.22330097087378642,0.2863247863247863,0.29,0.24776500638569604,0.2543352601156069,0.2424581005586592,0.29411764705882354,0.27009646302250806,0.2623456790123457,0.2730496453900709,0.23859191655801826,0.39338235294117646,0.272875816993464,0.18181818181818182,0.23673469387755103,0.22388059701492538,0.21,0.29518072289156627,0.3216374269005848,
Bloom_1b_Quantized,https://huggingface.co/FabbriSimo01/Bloom_1b_Quantized,FabbriSimo01/Bloom_1b_Quantized,1.0,,,0.26282414207151494,,0.26412846261601447,0.25426621160409557,0.3483369846644095,0.24,0.35555555555555557,0.2236842105263158,0.2,0.25660377358490566,0.2638888888888889,0.18,0.35,0.24,0.23699421965317918,0.3235294117647059,0.23,0.20425531914893616,0.23684210526315788,0.30344827586206896,0.26455026455026454,0.15079365079365079,0.18,0.25483870967741934,0.2561576354679803,0.29,0.2909090909090909,0.3333333333333333,0.3626943005181347,0.26666666666666666,0.25925925925925924,0.21428571428571427,0.26490066225165565,0.30642201834862387,0.4444444444444444,0.2647058823529412,0.26582278481012656,0.24663677130044842,0.1984732824427481,0.38016528925619836,0.19444444444444445,0.3312883435582822,0.17857142857142858,0.4077669902912621,0.20512820512820512,0.21,0.2567049808429119,0.21965317919075145,0.23128491620111732,0.24509803921568626,0.29260450160771706,0.25,0.26595744680851063,0.2646675358539765,0.3602941176470588,0.26633986928104575,0.18181818181818182,0.2571428571428571,0.24875621890547264,0.27,0.22289156626506024,0.2807017543859649,
llama2-28B-Airo03,https://huggingface.co/grimpep/llama2-28B-Airo03,grimpep/llama2-28B-Airo03,28.0,,,0.5331106097433288,,0.5349697701397804,0.5563139931740614,0.6195976897032464,0.35,0.5333333333333333,0.5921052631578947,0.55,0.5735849056603773,0.5694444444444444,0.4,0.46,0.27,0.4913294797687861,0.22549019607843138,0.66,0.43829787234042555,0.2807017543859649,0.4827586206896552,0.36243386243386244,0.3333333333333333,0.32,0.6258064516129033,0.4876847290640394,0.5,0.6606060606060606,0.6666666666666666,0.7512953367875648,0.5128205128205128,0.2740740740740741,0.5378151260504201,0.3576158940397351,0.7119266055045872,0.375,0.7303921568627451,0.7383966244725738,0.6322869955156951,0.6183206106870229,0.7024793388429752,0.6481481481481481,0.6625766871165644,0.29464285714285715,0.6504854368932039,0.7478632478632479,0.54,0.7445721583652618,0.5924855491329479,0.31731843575418994,0.5980392156862745,0.6045016077170418,0.6234567901234568,0.4078014184397163,0.3833116036505867,0.46691176470588236,0.5441176470588235,0.6090909090909091,0.6244897959183674,0.5771144278606966,0.81,0.42168674698795183,0.7426900584795322,
llama2-22b-wizard_vicuna,https://huggingface.co/grimpep/llama2-22b-wizard_vicuna,grimpep/llama2-22b-wizard_vicuna,22.0,,,0.5454725820456922,,0.5471453447112705,0.560580204778157,0.6290579565823541,0.35,0.5777777777777777,0.5723684210526315,0.56,0.5924528301886792,0.6319444444444444,0.39,0.46,0.29,0.48554913294797686,0.24509803921568626,0.66,0.4425531914893617,0.2719298245614035,0.503448275862069,0.3306878306878307,0.31746031746031744,0.32,0.6258064516129033,0.4433497536945813,0.48,0.6484848484848484,0.6818181818181818,0.7927461139896373,0.5307692307692308,0.2740740740740741,0.5588235294117647,0.33774834437086093,0.728440366972477,0.41203703703703703,0.7696078431372549,0.7383966244725738,0.6636771300448431,0.6030534351145038,0.7355371900826446,0.7129629629629629,0.6748466257668712,0.26785714285714285,0.6796116504854369,0.7649572649572649,0.56,0.7598978288633461,0.6213872832369942,0.3564245810055866,0.6176470588235294,0.6334405144694534,0.6327160493827161,0.4148936170212766,0.39960886571056065,0.5,0.5522875816993464,0.6181818181818182,0.6448979591836734,0.6069651741293532,0.83,0.4457831325301205,0.7719298245614035,
llama2-22B-GPLATTY,https://huggingface.co/grimpep/llama2-22B-GPLATTY,grimpep/llama2-22B-GPLATTY,22.0,,,0.5454725820456922,,0.5471453447112705,0.560580204778157,0.6290579565823541,0.35,0.5777777777777777,0.5723684210526315,0.56,0.5924528301886792,0.6319444444444444,0.39,0.46,0.29,0.48554913294797686,0.24509803921568626,0.66,0.4425531914893617,0.2719298245614035,0.503448275862069,0.3306878306878307,0.31746031746031744,0.32,0.6258064516129033,0.4433497536945813,0.48,0.6484848484848484,0.6818181818181818,0.7927461139896373,0.5307692307692308,0.2740740740740741,0.5588235294117647,0.33774834437086093,0.728440366972477,0.41203703703703703,0.7696078431372549,0.7383966244725738,0.6636771300448431,0.6030534351145038,0.7355371900826446,0.7129629629629629,0.6748466257668712,0.26785714285714285,0.6796116504854369,0.7649572649572649,0.56,0.7598978288633461,0.6213872832369942,0.3564245810055866,0.6176470588235294,0.6334405144694534,0.6327160493827161,0.4148936170212766,0.39960886571056065,0.5,0.5522875816993464,0.6181818181818182,0.6448979591836734,0.6069651741293532,0.83,0.4457831325301205,0.7719298245614035,
L2-MythoMax22b-instruct-Falseblock,https://huggingface.co/grimpep/L2-MythoMax22b-instruct-Falseblock,grimpep/L2-MythoMax22b-instruct-Falseblock,22.0,,,0.5289926017581055,,0.5310629356136377,0.5614334470989761,0.6187014538936467,0.3,0.4888888888888889,0.5131578947368421,0.56,0.5547169811320755,0.5416666666666666,0.41,0.45,0.31,0.4508670520231214,0.23529411764705882,0.62,0.4340425531914894,0.2719298245614035,0.46206896551724136,0.3253968253968254,0.3492063492063492,0.41,0.6096774193548387,0.4236453201970443,0.55,0.6727272727272727,0.6565656565656566,0.772020725388601,0.5025641025641026,0.3111111111111111,0.5546218487394958,0.2980132450331126,0.6788990825688074,0.35648148148148145,0.7058823529411765,0.7172995780590717,0.6367713004484304,0.6183206106870229,0.6859504132231405,0.7037037037037037,0.6441717791411042,0.29464285714285715,0.6699029126213593,0.7905982905982906,0.58,0.6947637292464879,0.6098265895953757,0.24134078212290502,0.5915032679738562,0.617363344051447,0.6018518518518519,0.42907801418439717,0.4028683181225554,0.5147058823529411,0.5245098039215687,0.6363636363636364,0.6163265306122448,0.6567164179104478,0.73,0.42771084337349397,0.7368421052631579,
MythoMax-L2-33b,https://huggingface.co/grimpep/MythoMax-L2-33b,grimpep/MythoMax-L2-33b,33.0,,,0.5084870721906312,,0.510197997446698,0.5392491467576792,0.5786695877315275,0.26,0.45925925925925926,0.5,0.57,0.5433962264150943,0.5277777777777778,0.34,0.32,0.29,0.44508670520231214,0.22549019607843138,0.62,0.425531914893617,0.2719298245614035,0.4896551724137931,0.29894179894179895,0.3253968253968254,0.35,0.5709677419354838,0.3842364532019704,0.52,0.6787878787878788,0.6313131313131313,0.7512953367875648,0.4641025641025641,0.2851851851851852,0.5252100840336135,0.271523178807947,0.6697247706422018,0.3055555555555556,0.7254901960784313,0.6962025316455697,0.6457399103139013,0.6030534351145038,0.6776859504132231,0.6388888888888888,0.6441717791411042,0.32142857142857145,0.6504854368932039,0.7991452991452992,0.57,0.6934865900383141,0.5289017341040463,0.2324022346368715,0.5490196078431373,0.6045016077170418,0.5925925925925926,0.40425531914893614,0.39113428943937417,0.47058823529411764,0.5212418300653595,0.6,0.5714285714285714,0.6467661691542289,0.75,0.40963855421686746,0.7251461988304093,
starcoder-gpteacher-code-instruct,https://huggingface.co/GeorgiaTechResearchInstitute/starcoder-gpteacher-code-instruct,GeorgiaTechResearchInstitute/starcoder-gpteacher-code-instruct,,,,0.2862565924952321,,0.28805322043427195,0.28924914675767915,0.38926508663612824,0.3,0.362962962962963,0.34210526315789475,0.27,0.27169811320754716,0.2847222222222222,0.2,0.36,0.32,0.2658959537572254,0.22549019607843138,0.39,0.2553191489361702,0.2631578947368421,0.33793103448275863,0.2671957671957672,0.21428571428571427,0.32,0.24838709677419354,0.2857142857142857,0.33,0.26666666666666666,0.3282828282828283,0.2538860103626943,0.24871794871794872,0.25555555555555554,0.23529411764705882,0.2582781456953642,0.22018348623853212,0.25925925925925924,0.28921568627450983,0.27848101265822783,0.2062780269058296,0.2748091603053435,0.38016528925619836,0.23148148148148148,0.3312883435582822,0.24107142857142858,0.34951456310679613,0.3034188034188034,0.21,0.2771392081736909,0.3352601156069364,0.2737430167597765,0.3104575163398693,0.3633440514469453,0.345679012345679,0.26595744680851063,0.2835723598435463,0.1875,0.2565359477124183,0.2636363636363636,0.40408163265306124,0.2537313432835821,0.36,0.29518072289156627,0.30409356725146197,
galpaca-30b,https://huggingface.co/GeorgiaTechResearchInstitute/galpaca-30b,GeorgiaTechResearchInstitute/galpaca-30b,30.0,,,0.437806930480255,,0.43829703714600154,0.4598976109215017,0.4446325433180641,0.31,0.5111111111111111,0.4934210526315789,0.43,0.4981132075471698,0.4930555555555556,0.42,0.39,0.38,0.44508670520231214,0.3137254901960784,0.62,0.425531914893617,0.3684210526315789,0.5241379310344828,0.31216931216931215,0.25396825396825395,0.33,0.5516129032258065,0.37438423645320196,0.45,0.49696969696969695,0.5252525252525253,0.5181347150259067,0.4025641025641026,0.28888888888888886,0.42436974789915966,0.31125827814569534,0.5853211009174312,0.33796296296296297,0.4117647058823529,0.5316455696202531,0.5201793721973094,0.48854961832061067,0.5537190082644629,0.48148148148148145,0.4539877300613497,0.38392857142857145,0.49514563106796117,0.6025641025641025,0.56,0.4763729246487867,0.4421965317919075,0.23798882681564246,0.5065359477124183,0.4180064308681672,0.43209876543209874,0.30141843971631205,0.3213820078226858,0.41911764705882354,0.4395424836601307,0.42727272727272725,0.3836734693877551,0.5074626865671642,0.56,0.42168674698795183,0.391812865497076,
llama-2-26b-trenchcoat-stack,https://huggingface.co/chargoddard/llama-2-26b-trenchcoat-stack,chargoddard/llama-2-26b-trenchcoat-stack,26.0,,,0.5372580535365448,,0.5372977653324258,0.5102389078498294,0.566620195180243,0.27,0.5037037037037037,0.5263157894736842,0.56,0.6113207547169811,0.5833333333333334,0.42,0.38,0.31,0.47398843930635837,0.30392156862745096,0.69,0.451063829787234,0.2631578947368421,0.4482758620689655,0.3201058201058201,0.2777777777777778,0.33,0.6645161290322581,0.4039408866995074,0.54,0.6303030303030303,0.702020202020202,0.7927461139896373,0.4897435897435897,0.25925925925925924,0.5294117647058824,0.33112582781456956,0.7357798165137615,0.47685185185185186,0.7254901960784313,0.6962025316455697,0.6457399103139013,0.648854961832061,0.71900826446281,0.6944444444444444,0.6932515337423313,0.25,0.7184466019417476,0.7521367521367521,0.6,0.7407407407407407,0.6445086705202312,0.25139664804469275,0.5947712418300654,0.6270096463022508,0.6080246913580247,0.4219858156028369,0.4106910039113429,0.43014705882352944,0.5163398692810458,0.6,0.6122448979591837,0.7213930348258707,0.81,0.4578313253012048,0.7543859649122807,
llama-2-34b-uncode,https://huggingface.co/chargoddard/llama-2-34b-uncode,chargoddard/llama-2-34b-uncode,34.0,,,0.3849027327056421,,0.3830479829443808,0.36860068259385664,0.29177454690300736,0.33,0.4148148148148148,0.27631578947368424,0.39,0.4188679245283019,0.3819444444444444,0.3,0.37,0.33,0.42196531791907516,0.22549019607843138,0.6,0.3872340425531915,0.23684210526315788,0.30344827586206896,0.2830687830687831,0.2857142857142857,0.21,0.432258064516129,0.3793103448275862,0.44,0.22424242424242424,0.5151515151515151,0.5181347150259067,0.382051282051282,0.24074074074074073,0.40756302521008403,0.32450331125827814,0.44036697247706424,0.24537037037037038,0.29901960784313725,0.37130801687763715,0.36771300448430494,0.40458015267175573,0.5619834710743802,0.5,0.39263803680981596,0.32142857142857145,0.5728155339805825,0.6025641025641025,0.36,0.5491698595146871,0.3959537572254335,0.24022346368715083,0.39215686274509803,0.4887459807073955,0.4228395061728395,0.25886524822695034,0.27640156453715775,0.3713235294117647,0.32679738562091504,0.44545454545454544,0.27346938775510204,0.42786069651741293,0.59,0.3674698795180723,0.6432748538011696,
platypus2-22b-relora,https://huggingface.co/chargoddard/platypus2-22b-relora,chargoddard/platypus2-22b-relora,22.0,,,0.5494275192348591,,0.5502466607067057,0.5315699658703071,0.6156144194383589,0.3,0.4666666666666667,0.5197368421052632,0.54,0.5735849056603773,0.5902777777777778,0.36,0.47,0.36,0.5086705202312138,0.21568627450980393,0.73,0.4127659574468085,0.30701754385964913,0.5379310344827586,0.3201058201058201,0.35714285714285715,0.39,0.6419354838709678,0.4236453201970443,0.62,0.696969696969697,0.6818181818181818,0.8186528497409327,0.5153846153846153,0.3037037037037037,0.5252100840336135,0.304635761589404,0.7247706422018348,0.41203703703703703,0.7254901960784313,0.7510548523206751,0.6412556053811659,0.6106870229007634,0.743801652892562,0.6666666666666666,0.6503067484662577,0.3392857142857143,0.7184466019417476,0.782051282051282,0.57,0.7484035759897829,0.6271676300578035,0.3407821229050279,0.6111111111111112,0.6302250803858521,0.6419753086419753,0.41843971631205673,0.4152542372881356,0.48161764705882354,0.5686274509803921,0.6545454545454545,0.6081632653061224,0.7114427860696517,0.82,0.4578313253012048,0.7543859649122807,
MelangeA-70b,https://huggingface.co/chargoddard/MelangeA-70b,chargoddard/MelangeA-70b,70.0,,,0.7056243242041369,,0.7049631693964158,0.681740614334471,0.6904999004182434,0.39,0.6148148148148148,0.7894736842105263,0.74,0.7358490566037735,0.8333333333333334,0.48,0.58,0.42,0.6705202312138728,0.37254901960784315,0.72,0.6936170212765957,0.5087719298245614,0.6620689655172414,0.46296296296296297,0.5396825396825397,0.51,0.8193548387096774,0.5665024630541872,0.78,0.8424242424242424,0.8636363636363636,0.9378238341968912,0.7128205128205128,0.337037037037037,0.7815126050420168,0.4768211920529801,0.9009174311926605,0.5740740740740741,0.9068627450980392,0.9071729957805907,0.7757847533632287,0.8473282442748091,0.8677685950413223,0.7962962962962963,0.803680981595092,0.5714285714285714,0.8349514563106796,0.8974358974358975,0.72,0.8659003831417624,0.7890173410404624,0.6134078212290502,0.7745098039215687,0.77491961414791,0.8148148148148148,0.5531914893617021,0.6010430247718384,0.7352941176470589,0.7565359477124183,0.7454545454545455,0.7877551020408163,0.8756218905472637,0.88,0.5481927710843374,0.8596491228070176,
llama2-22b-blocktriangular,https://huggingface.co/chargoddard/llama2-22b-blocktriangular,chargoddard/llama2-22b-blocktriangular,22.0,,,0.5464036023338658,,0.5476711415422333,0.5494880546075085,0.6181039633539136,0.37,0.45925925925925926,0.5328947368421053,0.52,0.5886792452830188,0.5763888888888888,0.43,0.48,0.31,0.5144508670520231,0.27450980392156865,0.7,0.42127659574468085,0.2982456140350877,0.5103448275862069,0.3386243386243386,0.2698412698412698,0.35,0.6580645161290323,0.4433497536945813,0.56,0.6545454545454545,0.6616161616161617,0.7927461139896373,0.4948717948717949,0.2962962962962963,0.5630252100840336,0.33112582781456956,0.7357798165137615,0.42592592592592593,0.7450980392156863,0.7468354430379747,0.6367713004484304,0.5801526717557252,0.7024793388429752,0.7314814814814815,0.6687116564417178,0.2767857142857143,0.7184466019417476,0.7948717948717948,0.57,0.7445721583652618,0.6416184971098265,0.31843575418994413,0.6241830065359477,0.6334405144694534,0.6419753086419753,0.40070921985815605,0.4178617992177314,0.47794117647058826,0.5424836601307189,0.6090909090909091,0.6081632653061224,0.7213930348258707,0.83,0.42771084337349397,0.7719298245614035,
platypus-2-22b-relora,https://huggingface.co/chargoddard/platypus-2-22b-relora,chargoddard/platypus-2-22b-relora,22.0,,,0.5532535149864519,,0.5540102068791638,0.5358361774744027,0.6153156741684923,0.28,0.48148148148148145,0.5394736842105263,0.54,0.5811320754716981,0.6180555555555556,0.38,0.49,0.35,0.5260115606936416,0.20588235294117646,0.73,0.4085106382978723,0.2982456140350877,0.5517241379310345,0.31746031746031744,0.373015873015873,0.38,0.6451612903225806,0.4187192118226601,0.63,0.696969696969697,0.6868686868686869,0.8186528497409327,0.517948717948718,0.3037037037037037,0.5294117647058824,0.304635761589404,0.7339449541284404,0.4027777777777778,0.7450980392156863,0.759493670886076,0.6367713004484304,0.6335877862595419,0.7520661157024794,0.7037037037037037,0.656441717791411,0.3392857142857143,0.7281553398058253,0.7863247863247863,0.58,0.7535121328224776,0.630057803468208,0.33743016759776534,0.6078431372549019,0.6302250803858521,0.6450617283950617,0.41134751773049644,0.4217731421121252,0.4852941176470588,0.5620915032679739,0.6545454545454545,0.6122448979591837,0.7114427860696517,0.8,0.4457831325301205,0.7660818713450293,
llama2-22b,https://huggingface.co/chargoddard/llama2-22b,chargoddard/llama2-22b,22.0,,,0.5468290916017603,,0.548014233549809,0.5460750853242321,0.6175064728141805,0.33,0.5185185185185185,0.5263157894736842,0.51,0.5849056603773585,0.5972222222222222,0.38,0.48,0.34,0.49710982658959535,0.29411764705882354,0.72,0.43829787234042555,0.2807017543859649,0.496551724137931,0.335978835978836,0.30952380952380953,0.34,0.6387096774193548,0.46798029556650245,0.58,0.6606060606060606,0.6717171717171717,0.7772020725388601,0.49230769230769234,0.3074074074074074,0.5462184873949579,0.33774834437086093,0.7357798165137615,0.4444444444444444,0.7598039215686274,0.7341772151898734,0.6502242152466368,0.5725190839694656,0.6859504132231405,0.7314814814814815,0.6625766871165644,0.30357142857142855,0.7378640776699029,0.7863247863247863,0.59,0.7432950191570882,0.6358381502890174,0.26145251396648045,0.6372549019607843,0.6334405144694534,0.6234567901234568,0.39361702127659576,0.41460234680573665,0.49264705882352944,0.5441176470588235,0.6090909090909091,0.6163265306122448,0.7064676616915423,0.81,0.42771084337349397,0.7660818713450293,
